full_text,created_at,full_text_preprocessed,Topik
@sukvengers hoonsukvi banyak banget bertigaan itu pacaran apa kerja kelompok??,2025-12-15 12:40:07+00:00,hoonsukvi banget tiga pacar kerja kelompok,-1
@RakhaRakha45 @adesukmaaa Tbh aku tadi mikir gitu. Jam kerja kantoran normal 40 jam/minggu kok bisa cuma 15 jam sebulan? Terus aku nyadar berarti disini yang dibayar cuma kalo jam kelas aja. Bikin soal ngurus kurikulum ngenilai ujian dsb gak dihitung(??),2025-12-15 12:40:07+00:00,tbh mikir gitu jam kerja kantor normal jam minggu jam bulan nyadar bayar kalo jam kelas bikin ngurus kurikulum ngenilai uji hitung,-1
Ajak aku jalan-jalan pls naik motormu itu? Sumpek kerja terus daritadi.,2025-12-15 12:40:08+00:00,ajak jalan jalan pls motor sumpek kerja daritadi,-1
Work! sebenernya atasan sadar ga sih workload kerja yang dikasih ke anggotanya tuh se banyak apa... ,2025-12-15 12:40:09+00:00,work sebenernya atas sadar sih workload kerja kasih anggota tuh,1
Petang tadi saya merasmikan Majlis Apresiasi Dakwah YADIM dan Penutupan Program Dakwah Negara (PDN) 2025. Lebih daripada sekadar sebuah majlis penghargaan ia adalah simbol kerja dakwah yang digerakkan secara berjemaah menghimpunkan agensi agama rakan strategik penaja https://t.co/Ihbao5elDy,2025-12-15 12:40:11+00:00,petang merasmikan majlis apresiasi dakwah yadim tutup program dakwah negara pdn majlis harga simbol kerja dakwah gerak jemaah himpun agens agama rak strategik taja,0
Dew be like: Barengan tiap hari di rumah ga cukup GUE PENGEN BARENGAN SAMA TEE DI TRMPAT KERJA JUGA. ,2025-12-15 12:40:21+00:00,dew like bareng rumah ken bareng tee trmpat kerja,-1
Dari kemaren malem di cp udah ngerasa anginnya kenceng banget trus tadi pagi ptw kerja sampe pulang juga anginnya kenceng bahkan gue bawa motor sampe oleng bjirr,2025-12-15 12:40:26+00:00,kemaren malem udah ngerasa angin kenceng banget trus pagi ptw kerja sampe pulang angin kenceng bawa motor sampe oleng bjirr,1
@tanyarlfes Ko org kalau tgl bulan kembar bisa beli paket bnyk ya kalian kerja apa jir apalah guweh cmn checkout dua biji doank mana ongkir ke Kalimantan lumayan,2025-12-15 12:40:29+00:00,org tgl kembar beli paket bnyk kerja jir apa guweh cmn checkout biji doank ongkir kalimantan lumayan,-1
Open cepet ya bestiee kloter malam butuh 5 orang aja gaji seperti biasa 7 jam kerja 50.000 minat DM yaaa #JobSearch #jobreceh #zonauangᅠ,2025-12-15 12:40:33+00:00,open cepet bestiee kloter malam butuh orang gaji jam kerja minat yaaa jobsearch jobreceh zonauang,1
bingung mau resign terus pindah kerja atau kuliah lg atau meninggal,2025-12-15 12:40:37+00:00,bingung resign pindah kerja kuliah tinggal,-1
@Iunatico_feliz Done buat nyari kerja,2025-12-15 12:40:39+00:00,done nyari kerja,8
#kelarbaca Operation Wrath of God: The Secret History of European Intelligence and Mossad's Assassination Campaign karya @GuttmannAviva. Begitu berbahayanya teroris Palestina seluruh Eropa di 70an bekerja sama menjadi mata dan telinga bagi Mossad membalas dendam. Menarik. https://t.co/HbkZbJtSE3,2025-12-15 12:40:47+00:00,kelarbaca operation wrath god the secret history european intelligence and mossad assassination campaign karya bahaya teroris palestina eropa mata telinga mossad balas dendam tarik,0
@Cellaaloi 10 jt ya bebz adanya 17 jt (lapangan kerja) kata mas pupupapa️,2025-12-15 12:40:59+00:00,bebz lapang kerja mas pupupapa,-1
@BaseAnakFK Ntah ya jabatan struktural di tmptku kerja ga harus MMRS. Tp bagusnya sih emg ambil manajemen rs,2025-12-15 12:40:59+00:00,ntah jabat struktural tmptku kerja mmrs bagus sih emg ambil manajemen,-1
omon omon terus cepet kerja nyata yg bener ndut,2025-12-15 12:41:00+00:00,omon omon cepet kerja nyata bener ndut,-1
New event gate io Dari apps 30k+ Dari ku 16k Land 1-7 hari kerja Cair setelah sama land Bawa modal 16k buat trade Ku ajarin sampe kelar daftar di sini https://t.co/FTO0101mne https://t.co/zBCnk9ezae,2025-12-15 12:41:00+00:00,new event gate apps land kerja cair land bawa modal trade ajarin sampe kelar daftar,1
gagal dateng chibicon day 1 alias tanggal 27 #masih kerja boss https://t.co/HrpGyMuq8f,2025-12-15 12:41:14+00:00,gagal dateng chibicon day alias tanggal kerja boss,-1
Bikin badan/satgas mulu dah. Udah kenapa sih yang ada aja suruh kerja yang bener. Udah kaya organisasi kampus aja tiap abis event bubar,2025-12-15 12:41:19+00:00,bikin badan satgas mulu dah udah sih suruh kerja bener udah kaya organisasi kampus abis event bubar,-1
emang gak cocok ini badan pp sejam naik krl udah 2 mingguan ini selalu pp berangkat jam 4 pagi sampe rumah jam 8 malem udah berasa capeknya. salut banget sama orang2 yang tiap hari kerja pp.,2025-12-15 12:41:23+00:00,emang cocok badan jam krl udah minggu berangkat jam pagi sampe rumah jam malem udah asa capek salut banget orang kerja,-1
Kalo cowok kamu bilang : Halah nyeri haid doang masa sakit sih lebay! Tolong kasih liat video ini dan suruh baca penjelasan ini ! Nyeri haid itu bukan cuma soal perasaan atau kurang kuat nahan sakit. Secara ilmiah tubuh memang lagi kerja keras. - utas - https://t.co/vgnO2E9OjJ,2025-12-15 12:41:23+00:00,kalo cowok bilang halah nyeri haid doang sakit sih lebay kasih liat video suruh baca jelas nyeri haid asa kuat nahan sakit ilmiah tubuh kerja keras utas,1
Masalahnya pengalaman nyeri ini nggak sama pada setiap orang. Ada yang masih bisa beraktivitas normal ada juga yang sampai harus izin kerja atau sekolah tiap bulan.,2025-12-15 12:41:32+00:00,alam nyeri orang aktivitas normal izin kerja sekolah,-1
anjir bgt dah di kasih cara gampang utk jalanin hari-hari + biar kerjaan jg gampang malah milih cara ribet yg bikin anak org kerja 2x . ketauan bgt mls nya WKWKWK,2025-12-15 12:41:38+00:00,anjir bgt dah kasih gampang utk jalanin biar kerja gampang milih ribet bikin anak org kerja tau bgt mls wkwkwk,1
pulang kerja jalan kaki ±2km sambil liat langit sore &amp; keadaan sekitar jadi ngerasa self healing dr penatnya kerja yg darderdor. selagi masih ada crochet bunga matahari yg nempel ditas tws spotipai premium semua masih aman https://t.co/VblmpsMXru,2025-12-15 12:41:52+00:00,pulang kerja jalan kaki liat langit sore amp ngerasa self healing penat kerja darderdor crochet bunga matahari nempel tas tws spotipai premium aman,1
Gw kerja pontang panting kepanasan ga tidur tp org seenaknya bgt pinjem duit ke gue ga mikir gw susah bgt dapetin nya tu duit,2025-12-15 12:41:53+00:00,kerja pontang panting panas tidur org bgt pinjem duit mikir susah bgt dapetin duit,-1
saatnya kerja kerja kerja‍️‍️,2025-12-15 12:41:55+00:00,kerja kerja kerja,8
Bisa gak si gak usah kerja tapi bisa idup,2025-12-15 12:41:56+00:00,kerja idup,8
Ubud Gianyar punya supply rooms -+ 5000 tier mid upper resorts - serapan tenaga kerja yg menunjang ekonomi Bali - dirusak pejabat dongok yg jual beli permit ke investor @KPK_RI @bpkri @KejaksaanRI @KemenPU @setkabgoid sosmed sudah viral negativity sebelum NYE https://t.co/vvMzfFCXWq,2025-12-15 12:41:56+00:00,ubud gianyar supply rooms tier mid upper resorts serap tenaga kerja tunjang ekonomi bal rusak jabat dongok jual beli permit investor sosmed viral negativity nye,-1
kapan ya gue ngerasa ga dibutuhin yang bener bener ga dibutuhin banget di tempat kerja biar besoknya langsung resign :(,2025-12-15 12:42:04+00:00,ngerasa dibutuhin bener bener dibutuhin banget kerja biar besok langsung resign,-1
@zalfa_naraya Pas buat jeda 10 menit di sela kerja,2025-12-15 12:42:11+00:00,pas jeda menit kerja,-1
@sbyfess Sori klo nyenggol egomu tp merasa cukup itu perlu. Klo kerjaan utama udh cukup dan butuh salurin passion mending bikin proyek pribadi aja toh lebih flexible. Dg gak kemaruk udh termasuk sedekah soalnya ngasih kesempatan buat org lain buat kerja.,2025-12-15 12:42:18+00:00,sori klo nyenggol ego klo kerja utama udh butuh salurin passion mending bikin proyek pribadi flexible kemaruk udh sedekah ngasih sempat org kerja,-1
20:42hrs Awas! Kerja penyelenggaraan KM 183.5 - KM 184.3 arah Selatan dari Alor Pongsu ke Bukit Merah. Lorong kanan ditutup. Patuhi arahan papan tanda. Harap maklum.@llmtrafik https://t.co/T2ceFFQmGe,2025-12-15 12:42:19+00:00,hrs awas kerja selenggara arah selatan alor pongsu bukit merah lorong kanan tutup patuh arah papan tanda harap maklum,16
@BaseBDG lagi sibuk kerja,2025-12-15 12:42:23+00:00,sibuk kerja,8
Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,2025-12-15 12:42:37+00:00,nyata menteri hutan raja juli antoni presiden prabowo subianto sidang kabinet paripurna istana negara jakarta senin raja juli ambil langkah giat usaha usaha manfaat hutan buntut,0
@faaxartes Seeing terjadi akhirnya minta tembe yang kerja di toko parfum buat dup versi murahnya ,2025-12-15 12:43:45+00:00,seeing tembe kerja toko parfum dup versi murah,-1
ga kerja pusing kerja juga pusing‍‍,2025-12-15 12:43:48+00:00,kerja pusing kerja pusing,8
@ceruleanicicle Gpp aku rela. Suruh mamanya ke Jawa sekarang buat gedik aku. Jd mama ga bisa ngeladenin mbak Dewi malam ini ️ Dia ga ada niatan maraton Drakor aja apa ya drpd kerja?,2025-12-15 12:43:53+00:00,gpp rela suruh mama jawa gedik mama ngeladenin mbak dewi malam niat maraton drakor drpd kerja,-1
@roblox_fess laptopnya teriak minta tolong dipaksa kerja keras,2025-12-15 12:43:54+00:00,laptop teriak paksa kerja keras,-1
hari ini bahkan belum kerja tpi rasanya idup gw udh ilang setengahnya di jalanan,2025-12-15 12:43:55+00:00,kerja tpi idup udh ilang tengah jalan,1
gini toh rasanya bawa makanan dri tempat kerja buat org rumah wkwk,2025-12-15 12:44:01+00:00,gin bawa makan dri kerja org rumah wkwk,-1
20:43hrs Awas! Kerja penyelenggaraan KM 191.5 - KM 193.0 arah Selatan dari Alor Pongsu ke Bukit Merah. Lorong kanan ditutup. Patuhi arahan papan tanda. Harap maklum.@llmtrafik https://t.co/c9dRe3c7ny,2025-12-15 12:44:13+00:00,hrs awas kerja selenggara arah selatan alor pongsu bukit merah lorong kanan tutup patuh arah papan tanda harap maklum,16
impianku sekali cuy bangun pagi siap siap buat berangkat kerja ,2025-12-15 12:44:16+00:00,impi cuy bangun pagi berangkat kerja,-1
WSM-Sarawak 2025 platform penting perkukuh pembangunan bakat tenaga kerja mahir negeri https://t.co/BY6PyY8WBr https://t.co/ochdqNSwJ0,2025-12-15 12:44:20+00:00,wsm sarawak platform kukuh bangun bakat tenaga kerja mahir negeri,-1
Ga ketar ketir lahh justru aku menilai ini jd salah satu cara biar lebih bersyukur yg penting punya suami yg ttp mau kerja keras buat keluarga.,2025-12-15 12:44:27+00:00,ketar tir lahh nilai salah biar syukur suami ttp kerja keras keluarga,1
kalau ada populasi orang yang lebih milih kerja seharian di hari minggu dan senin dipakai libur fix aku salah satunya ,2025-12-15 12:44:33+00:00,populasi orang milih kerja hari minggu senin pakai libur fix salah satu,-1
ada yang suka begadang ga ? kerja sampai jam 3 atau kerja 7 jam gajian 150.000 semua wa bisa ya wa biasa atau wa bisnis join atau mau info detail DM aja yaaa kk #zonauang️ #zonajajan #freelance,2025-12-15 12:44:34+00:00,begadang kerja jam kerja jam gaji bisnis join info detail yaaa zonauang zonajajan freelance,1
Dadah soobin aku kerja dulu,2025-12-15 12:44:38+00:00,dadah soobin kerja,8
@Singomakaryo @indepenSumatera Ya iyalah video maki2an dihapus. Upload sebentar sekedar tes ombak. Tahu rame lgsg dihapus. Klo fair ngapain kita mo cari2 masalah. Dia sendiri yg cari masalah kok. Makanya fokus pada tujuan jgn cari penyakit. Bnyk komunitas sdh kerja di sana tanpa koar2 berisik kyk mrk.,2025-12-15 12:44:38+00:00,iya video maki hapus upload sebentar dar tes ombak rame lgsg hapus klo fair ngapain cari cari fokus tuju jgn cari sakit bnyk komunitas sdh kerja koar berisik kyk mrk,1
kerja kelompok numpang nama doang,2025-12-15 12:44:41+00:00,kerja kelompok numpang nama doang,-1
Even dengan influencer2/content creator diorang yang kutip derma pun menteri² rasa tercabar sebab tak viral. Katanya kerajaan dah provide triliun².. TU KERJA KAU PUNDEK LA HANAT Idk bruh but wishing all the best to them,2025-12-15 12:44:43+00:00,even influencer content creator orang kutip derma menteri cabar viral raja dah provide triliun kerja kau pundek hanat idk bruh but wishing all the best them,-1
Jangan pernah resign utk ngejar LPDP. Tp harus tetep kerja. Kata temenku yg awardee mereka lebih suka kita yg juga punya kerjaan atau aktivitas apapun sambil nyiapin diri buat LPDP dibanding bener2 ngasih waktu kosong buat nyiapin LPDP doang.,2025-12-15 12:44:56+00:00,resign utk ngejar lpdp tetep kerja temenku awardee kerja aktivitas apa nyiapin lpdp banding bener ngasih kosong nyiapin lpdp doang,-1
@waikeey di chat sama temen kerja gue dul tp chat nya gila,2025-12-15 12:44:59+00:00,chat temen kerja dul chat gila,-1
mau es krim deh ntar plg kerja:),2025-12-15 12:45:00+00:00,krim ntar plg kerja,8
sambat malas kerja tiap jam tbtb dpt kue dari cust mana toppingnya macaron lagi. gajadi betmut dan sambat hari ini gue tarik semuanya ,2025-12-15 12:45:03+00:00,sambat malas kerja jam tbtb dpt kue cust toppingnya macaron gajadi betmut sambat tarik,1
Kerja di kantor yg rekannya gk tukang drama manajemennya bagus gaji sesuai jobdesk banyak libur dan izin dipermudah,2025-12-15 12:45:05+00:00,kerja kantor rekan tukang drama manajemen bagus gaji sesuai jobdesk libur izin mudah,-1
kerja keras buat bayar utang️,2025-12-15 12:45:05+00:00,kerja keras bayar utang,8
@suqpha Kerja buat makan bang ayolah bang gak liat muka gue memelas?,2025-12-15 12:45:07+00:00,kerja makan bang ayo bang liat muka memelas,-1
BAYI KERJA https://t.co/5laulROL8v,2025-12-15 12:45:11+00:00,bayi kerja,8
@Yayeyiyu Pagi ke siang kerja bosssssssssssss,2025-12-15 12:45:15+00:00,pagi siang kerja bosssssssssssss,-1
Gubernur Banten Andra Soni menegaskan bahwa kerja sama ini merupakan perwujudan komitmen Pemprov Banten untuk memitigasi potensi permasalahan hukum khususnya pada aspek pembangunan fisik dan operasional Koperasi Merah Putih. #koperasimerahputih #dinkopukmprovinsibanten #banten https://t.co/wduPCsNFw5,2025-12-15 12:45:28+00:00,gubernur banten andra soni kerja wujud komitmen pemprov banten memitigasi potensi masalah hukum aspek bangun fisik operasional koperasi merah putih koperasimerahputih dinkopukmprovinsibanten banten,-1
mintak dilapangkan aja dadaku ini hatiku ini untuk kerja ditempat itu ya Allah.,2025-12-15 12:45:30+00:00,mintak lapang dada hati kerja tempat allah,-1
@grok Menurut kamu field kerja yang cocok buat aku apa?,2025-12-15 12:45:31+00:00,field kerja cocok,8
penasaran sama orang2 yg kerja di instansi pemerintah deh itu mereka pada muak ga sih sama sifat2 atasannya yg munafik? ,2025-12-15 12:45:35+00:00,penasaran orang kerja instansi perintah muak sih sifat atas munafik,-1
kerja yg bener bege ga ada yg peduli sama ani2 kesayangan lu itu ,2025-12-15 12:45:40+00:00,kerja bener bege peduli ani sayang,8
ingyahh ini lagi mam baru balik kerja langsung dibikin mewek https://t.co/Rber3HLsEH,2025-12-15 12:45:45+00:00,ingyahh mam kerja langsung bikin mewek,-1
@minesuga27 Capek banget ya emang kerja tuh,2025-12-15 12:45:47+00:00,capek banget emang kerja tuh,-1
Tadi aku wasap time bekerja kau xnak balas now dh lepas waktu kerja. Haaa lantak kau sana.,2025-12-15 12:45:49+00:00,wasap time kau xnak balas now lepas kerja haaa lantak kau,-1
@onlysuh_ Berdasarkan analisa sebelumnya (ESFP energik kreatif &amp; sosial) field kerja cocok buat kamu: - Content creator/influencer di beauty &amp; K-pop (cocok vibe fangirling &amp; estetika). - Marketing/sales online (skill jualan &amp; engage komunitas). - Event planner atau beauty consultant,2025-12-15 12:45:58+00:00,dasar analisa esfp energik kreatif amp sosial field kerja cocok content creator influencer beauty amp pop cocok vibe fangirling amp estetika marketing sales online skill jual amp engage komunitas event planner beauty consultant,-1
kalo ada gen z yg kerja keras gak pernah libur biarin aja skinkernya mahal,2025-12-15 12:45:59+00:00,kalo gen kerja keras libur biarin skinkernya mahal,1
ntar klo s2 mau yang jauh trus klo kerja mau ngekos aj gmw dirumah,2025-12-15 12:45:59+00:00,ntar klo trus klo kerja ngekos gmw rumah,-1
@ARSIPAJA Ini orang emang dasar otak bisnis negara aja dijadikan ladang bisnis sama ini orang udah gendut pak instansi pusat itu ngapain bikin badan/satgas baru? BNPB kagak bisa kerja? Bingung gua pola pikir ini orang.,2025-12-15 12:46:19+00:00,orang emang dasar otak bisnis negara jadi ladang bisnis orang udah gendut instansi pusat ngapain bikin badan satgas bnpb kagak kerja bingung pola pikir orang,-1
keonho adalah gw ketika yg lain pada sibuk gw cuma duduk manis sambil selonjoran ngeliatin mereka pada kerja #hidupmager,2025-12-15 12:46:19+00:00,keonho sibuk duduk manis selonjor ngeliatin kerja hidupmager,-1
emang ya kalo tim kerja nya enak waktu rasanya berlalu so fast tanpa beban ,2025-12-15 12:46:22+00:00,emang kalo tim kerja enak fast beban,1
@roaneatan bisa bisanya yg kayak gini berangkat ke jepang saya aja mau daftar kerja kesana mikir lama,2025-12-15 12:46:31+00:00,bisa kayak gin berangkat jepang daftar kerja kesana mikir,-1
2 harian ini beresin kamar dan meja kerja (kinda) Decluttering katanya (padahal lagi siap2 mau beli mainan aja terus bingung taro pajang di meja sebelah mana) https://t.co/q5CLyJ73Yp,2025-12-15 12:46:33+00:00,hari resin kamar meja kerja kinda decluttering beli main bingung taro pajang meja belah,-1
Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,2025-12-15 12:46:34+00:00,presiden bencana banjir longsor lumpur kayu gelondong relevan mem legal ilegal masif rusa hancur lingkung infrastruktur mati hidup rakyat hilang ayah anak saudara flora,15
ternyata yang deket malah ngga bisa di ajak kerja sama:(,2025-12-15 12:46:44+00:00,deket ngga ajak kerja,-1
@intanintanan88 Kerja,2025-12-15 12:46:45+00:00,kerja,8
belum hilang lagi penat bersuka ria bernangis ketawa for last two days pagi tadi aku gi sepak bucu katil pastu terhempap jari kat pintu masa nak keluar gi kerja ,2025-12-15 12:46:45+00:00,hilang penat suka ria nang ketawa for last two days pagi sepak bucu katil pastu hempap jari kat pintu nak kerja,-1
Yuk kerja! Diawasin rakyat Indonesia loh,2025-12-15 12:46:46+00:00,yuk kerja diawasin rakyat indonesia,1
@sabilthecoer Iya nih baru aud aku kak tpi udah cape pol belom lagi taun depan agit trus lulus kuliah/kerja duar duar,2025-12-15 12:47:04+00:00,iya aud kak tpi udah cape pol bom taun agit trus lulus kuliah kerja duar duar,-1
Kerja yg bener jangan julid mulu @prabowo,2025-12-15 12:47:06+00:00,kerja bener julid mulu,-1
Ngoceh mulu anj kerja kaga,2025-12-15 12:47:09+00:00,ngoceh mulu anj kerja kaga,-1
@worksfess Ada yang minat kerja di bidang HR atau yang mau dibimbing langsung sama mentor yang berpengalaman aku ada info webinar gratis Nexus Mentorship untuk bidang HR oh iya untuk tanggalnya 20 Desember 2025 ️️,2025-12-15 12:47:12+00:00,minat kerja bidang bimbing langsung mentor alam info webinar gratis nexus mentorship bidang iya tanggal desember,-1
@yeomzznn @wynchive_ Ak stuju tapi bentar ya mau bobo dulu. (bercanda) Tapi enaknya jadi manusia adalah kita bisa mimpi dan bobo sepuasnya terus bangun bangun kerja makan minum mandi balik lagi bobo...,2025-12-15 12:47:15+00:00,stuju bentar bobo canda enak manusia mimpi bobo puas bangun bangun kerja makan minum mandi bobo,-1
Kerja Sama JICT Hutchison Tetap Jalan Meski Negara Rugi Rp4 08 Triliun https://t.co/lmOWxe2W4K,2025-12-15 12:47:16+00:00,kerja jict hutchison jalan negara rugi triliun,0
@tanyarlfes 1 mundur = 100.000 pencari kerja siap menggantikan,2025-12-15 12:47:18+00:00,mundur cari kerja ganti,-1
20:46hrs Awas! Kerja penyelenggaraan P4.0 - P6.0 arah Selatan dari Putrajaya ke Cyberjaya. Lorong kecemasan Lorong kiri ditutup. Patuhi arahan papan tanda. Harap maklum.@llmtrafik https://t.co/epK46ttzs2,2025-12-15 12:47:20+00:00,hrs awas kerja selenggara arah selatan putrajaya cyberjaya lorong cemas lorong kiri tutup patuh arah papan tanda harap maklum,16
Huh udh deg degan dari pas kerja jadi gak mood tadi untung skrng udh lumayan tenang lah pas selesai nnton streaming mereka,2025-12-15 12:47:20+00:00,huh udh deg degan pas kerja mood untung skrng udh lumayan tenang pas selesai nnton streaming,1
@YJIMINjrs Kuliah apa kerja dek??,2025-12-15 12:47:24+00:00,kuliah kerja dek,8
@EUNWOOjrs Kerja. Dikerjain maksudnya bang.,2025-12-15 12:47:49+00:00,kerja dikerjain maksud bang,-1
@ardisatriawan PhD di Negara Eropa slow living karena: - gak boleh lembur jam pulang ya pulang - gak boleh kerja pas weekend PhD students di Taiwan Jepang Korea not relate.,2025-12-15 12:47:52+00:00,phd negara eropa slow living lembur jam pulang pulang kerja pas weekend phd students taiwan jepang korea not relate,-1
Tapi ini kejauhan Ya Allah ketinggalan sama temen seumuran aku gapapa tapi sekarang adik kelas ku aja udah pada kerja,2025-12-15 12:48:00+00:00,jauh allah tinggal temen umur gapapa adik kelas udah kerja,-1
@xinlojng1 aku dulu pernah kerja di perusahaan laundry ditempatku dulu kirim wa blast dulu ke yang punya kalau gaada respon barangnya dikumpulin dan yang masih layak bgttt dikasih ke panti,2025-12-15 12:48:12+00:00,kerja usaha laundry tempat kirim blast gaada respon barang dikumpulin layak bgttt kasih panti,-1
@jenostalker Mamaku! Pedoman hidup dan role modeku! Karena dari dia aku belajar banyak hal dari yg di selingkuhin tapi tetep sabar demi anak anaknya kerja sana sini demi anak anaknya. Pokok mamaku segalanya! sehat sehat mamaku!,2025-12-15 12:48:29+00:00,mama pedoman hidup role mode ajar selingkuhin tetep sabar anak anak kerja anak anak pokok mama sehat sehat mama,1
@strbide harus bisa kerja cermat,2025-12-15 12:48:41+00:00,kerja cermat,8
ya Allah aku gabisaaaa kl kuliah sambil kerja️️,2025-12-15 12:48:44+00:00,allah gabisaaaa kuliah kerja,8
@sillytinytoes yang paling diinget pas ibu ratih sama tsamirah datang tapi ngatai alura. Ga suka kali klo ga dihargai gini. Apalagi sebagai ibu sambungnya anak kavi. Trus juga dibilang kerja gaji kecil ini itu. ya allah ga boleh begitu ibuu. (Untung alura berani ngelawan). -ini part sedih,2025-12-15 12:48:49+00:00,diinget pas ratih tsamirah ngatai alura kali klo harga gin sambung anak kavi trus bilang kerja gaji allah ibuu untung alura berani ngelawan part sedih,-1
Kerja hari senin gini bete banget anjir kgk ngapa2in,2025-12-15 12:48:53+00:00,kerja senin gin bete banget anjir kgk ngapain,1
Kerja pa tua ini cuma omon² sana sini.. banding²in..astaghfirullah ko ada presiden kaya gini..benar² kecelakaan buat bangsa diberi pemimpin sperti ini..untung sy tdk memilih bapak ini,2025-12-15 12:49:00+00:00,kerja tua omon banding astaghfirullah presiden kaya gin celaka bangsa pimpin sperti untung tdk pilih,-1
gini terosss tinggal kerja yg bener susah bat yak kalau Bapak dan jajaran bapak kerjanya benar sesuai tupoksi masing2 alias bare minimun manusia yang baik dan benar pada umumnya pasti ga akan ada tuh pak yang gerak ngerjain tugas kalian yang ga kompeten ituuu paham ga sih,2025-12-15 12:49:03+00:00,gin terosss tinggal kerja bener susah bat yak jajar kerja sesuai tupoksi alias bare minimun manusia tuh gerak ngerjain tugas kompeten ituuu paham sih,-1
@tanyakanrl Aku jugaaa save nomor temen kerja dia gaada ppnya dan pas dia wa aku aku liatkan di notif itu ppnya berubah jadi foto aku sm pacarku bejir kagett tp pas ku pastiin langsung buka wa engga di notif tetep dia gaada pp nya cuman pas di notif aja.,2025-12-15 12:49:14+00:00,jugaaa save nomor temen kerja gaada ppnya pas liat notif ppnya ubah foto pacar bejir kagett pas pastiin langsung buka engga notif tetep gaada cuman pas notif,-1
Kerja dari muda tapi hasilnya gaada the ril capekkkk,2025-12-15 12:49:15+00:00,kerja muda hasil gaada the ril capekkkk,-1
Balik kerumah jadi setelan istri heheh suami otw pulang kerja,2025-12-15 12:49:17+00:00,rumah setel istri heheh suami otw pulang kerja,0
oiya bener juga. ngapain jam segini masih kerja. besok aja lanjutin. oke *tutup laptop,2025-12-15 12:49:19+00:00,oiya bener ngapain jam gin kerja besok lanjutin oke tutup laptop,-1
Cek Atasan/ blouse batik Andang full trikot baju kerja dengan harga Rp220.000. Dapatkan di Shopee sekarang! https://t.co/rkAH4Od6Dj https://t.co/ZrgHIyLedh,2025-12-15 12:49:23+00:00,cek atas blouse batik andang full trikot baju kerja harga dapat shopee,-1
Stop Judi Online! Lapas Kelas IIB Empat Lawang mendukung lingkungan kerja yang bersih dan berintegritas. #Kemenimipas #Ditjenpas #InfoImipas #LapasEmpatLawang #Lapelang #GuardandGuide #PemasyarakatanBerdampak https://t.co/bMMoBoKh7x,2025-12-15 12:49:30+00:00,stop judi online lapas kelas iib lawang dukung lingkung kerja bersih integritas kemenimipas ditjenpas infoimipas lapasempatlawang lapelang guardandguide pemasyarakatanberdampak,-1
@geesyluselle WKAOWKKWKWKW WOYYYY?!??!?? jangan lah kack takut bgt tiba2 muncul si monyed di tempat kerja gweee ancridh https://t.co/tMAXeE3PCq,2025-12-15 12:49:39+00:00,wkaowkkwkwkw woyyyy kack takut bgt muncul monyed kerja gweee ancridh,-1
@Hiuputih06 Iya emang kalo bacain kontrak kerja tu gak bisa kyk waktu baca ToS verify game harus bnr² teliti kalo nggak nanti nyesel pas udh masuk kerja. Kalopun BU I think mending cari solusi lain dulu daripada kejebak sm scam makelar gini kasian mental dan fisik sendernya ,2025-12-15 12:49:52+00:00,iya emang kalo bacain kontrak kerja kyk baca tos verify game bnr teliti kalo nyesel pas udh masuk kerja kalo think mending cari solusi jebak scam makelar gin kasi mental fisik sender,-1
agak memalukan tapi orang yang bilang mau resign tiap hari adalah orang yang bertahan kerja paling lama (alias terpaksa butuh duit) https://t.co/9chYo3KGhF,2025-12-15 12:49:54+00:00,malu orang bilang resign orang tahan kerja alias paksa butuh duit,-1
capek kerja pengen jadi kumbang aja https://t.co/ZKxzYRGgmw,2025-12-15 12:50:02+00:00,capek kerja ken kumbang,-1
@takdamai ㅤ ️️ Jadi kepikiran juga lagi saya punya dua anabul yang sering saya tinggalin kalau lagi kerja... Ibunya betah ngurusin mereka sendirian mas? ️️ ️️,2025-12-15 12:50:04+00:00,pikir anabul tinggalin kerja ibu betah ngurusin mas,-1
@afrizal_rustan @Marchfoward beza la bantuan atas ihsan banding gerak kerja atas TANGGUNGJAWAB. ya wajar la bantuan indog lagi besar pastu kau expect malaysia nk bg sama byk indog ke ? butoh la bodoh sial korg ni,2025-12-15 12:50:06+00:00,beza bantu ihsan banding gerak kerja tanggungjawab wajar bantu indog pastu kau expect malaysia byk indog butoh bodoh sial korg,-1
ᅠ ᅠ @Hjalmercs yo tiba tiba gue berpikir keras... kayanya kita bukan kembaran dah lebih ke rekan kerja atau temen dari jaman jaman masih sperma gitu? Soalnya kan sperma yg lain egois. Tapi lu mau berbagi sama gue pas jadi embrio hingga zigot pun kita berbagi＼(^^)／ ᅠ ᅠ,2025-12-15 12:51:01+00:00,pikir keras kaya kembar dah rekan kerja temen jaman jaman sperma gitu sperma egois bagi pas embrio zigot bagi,8
